max_floor_lvl,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,age_of_block,rental_to_sold_ratio,block_street,mrt_dist,school_dist,mall_dist,upcoming_mrt_dist
4,0,0,0,0,0,16,0,0,4,12,0,0,0,0,0,0,0,0,40,0.058823529411764705,149 BT BATOK WEST AVE 6,0.0011660406100947995,0.0007342811482606776,0.0015144440389377027,0.003482337074047996
11,0,0,1,0,0,180,0,0,0,0,0,0,0,0,0,180,0,0,52,181.0,149 LOR 1 TOA PAYOH,0.0014935359740181307,0.000529626390092823,0.005002964899282855,0.0238354800659362
16,0,0,0,0,0,68,0,0,0,0,0,68,0,0,0,0,0,0,30,0.014492753623188406,149 MEI LING ST,0.0004713253534425279,0.0011269977760431495,0.005871419440551018,0.018079952910428743
11,0,0,0,0,0,66,0,0,0,31,35,0,0,0,0,0,0,0,30,0.014925373134328358,149 PASIR RIS ST 13,0.005578791657406394,0.002967231804365961,0.005542218300582844,0.03265672535650399
12,0,0,0,0,0,110,0,0,65,44,0,0,0,0,0,0,1,0,36,0.01818181818181818,149 PETIR RD,0.003007178085766428,0.0028471797838589856,0.00175517846673328,0.009354224166737576
17,0,0,0,0,0,131,0,0,0,34,97,0,0,0,0,0,0,0,25,0.007575757575757576,149 RIVERVALE CRES,0.0017730553781529382,0.0022968535028996093,0.0006778909488833889,0.023738965864577678
14,1,0,0,0,0,150,0,86,0,0,0,0,0,64,0,0,0,0,6,0.006622516556291391,149 SERANGOON NTH AVE 1,0.005174641787006615,0.004166021149933011,0.002382907836930456,0.0239510562367488
11,0,0,0,0,0,80,0,0,0,44,36,0,0,0,0,0,0,0,36,0.012345679012345678,149 SIMEI ST 1,0.0027937873046109123,0.002823464258963141,0.0032534090034624275,0.017112138628582407
13,1,0,0,0,0,129,0,0,92,33,3,1,0,0,0,0,0,0,41,0.007692307692307693,149 SILAT AVE,0.003770767613163242,0.0025426707580173224,0.00422399926846528,0.00477968369551253
11,0,0,0,0,0,116,0,0,0,0,0,116,0,0,0,0,0,0,40,0.008547008547008548,149 TAMPINES ST 12,0.0037489150714298497,0.001687368099055167,0.0009946167111766213,0.02306450513618685
12,0,0,0,0,0,132,0,0,66,66,0,0,0,0,0,0,0,0,39,0.007518796992481203,149 WOODLANDS ST 13,0.0020571565946491334,0.0019281828892401842,0.0017509009230218563,0.02859877505746356
12,0,0,0,0,0,88,0,0,0,12,76,0,0,0,0,0,0,0,39,0.011235955056179775,149 YISHUN ST 11,0.0019851728600906488,0.0016043581740948394,0.0019449980471629078,0.019912213189444042
20,1,0,0,0,0,76,0,0,0,76,0,0,0,0,0,0,0,0,49,0.012987012987012988,15 BEACH RD,0.0027075228680432358,0.008292752975763085,0.0012280004933648084,0.006751199329115601
14,0,0,1,0,0,182,0,0,0,182,0,0,0,0,0,0,0,0,48,0.00546448087431694,15 BEDOK STH RD,0.003363444296764177,0.002600644198752475,0.0041452583085660796,0.0034092799264685563
16,0,0,0,0,0,90,0,0,0,12,78,0,0,0,0,0,0,0,47,0.01098901098901099,15 EUNOS CRES,0.0036653597174212825,0.004638194644125323,0.005293093579109581,0.006519646896339384
30,0,0,0,0,0,174,0,0,116,58,0,0,0,0,0,0,0,0,21,0.005714285714285714,15 FARRER PK RD,0.002241262730771396,0.0013448651661466414,0.0012873315207842049,0.014930679676766466
14,0,0,1,0,0,156,0,0,0,156,0,0,0,0,0,0,0,0,47,0.006369426751592357,15 GHIM MOH RD,0.002912673014759446,0.0076056666373839395,0.0020631824318853393,0.015455456701414695
16,1,0,0,0,0,180,0,0,0,180,0,0,0,0,0,0,0,0,48,0.0055248618784530384,15 HOUGANG AVE 3,0.0031591554571302797,0.004304049323860323,0.0034184256970135555,0.026953748448104803
12,0,0,1,0,0,150,0,0,0,150,0,0,0,0,0,0,0,0,40,0.006622516556291391,15 JOO SENG RD,0.0019239829720613208,0.0010781677932294668,0.004410469100318581,0.016511009463416656
11,0,0,1,0,0,258,0,0,0,0,0,0,0,0,258,0,0,0,54,259.0,15 LOR 7 TOA PAYOH,0.004277217588714955,0.001660371634975128,0.004465441270078496,0.02067536038085873
16,0,0,1,0,0,270,0,10,0,0,0,0,0,0,0,260,0,0,49,23.727272727272727,15 MARINE TER,0.007353094552791526,0.001125007500979369,0.0023607586750366795,0.0011121588967458393
14,1,0,1,0,0,207,0,0,205,0,1,0,0,0,0,0,1,0,48,0.00966183574879227,15 MARSILING LANE,0.003243464181366398,0.0013125360649843738,0.0018540250679917522,0.0325787676105048
13,0,0,1,0,0,120,0,0,0,120,0,0,0,0,0,0,0,0,45,0.008264462809917356,15 TECK WHYE LANE,0.0012997177733518768,0.0028043052138186386,0.001009428065215291,0.006270509127584335
16,0,0,1,0,0,174,0,0,168,0,6,0,0,0,0,0,0,0,49,0.005714285714285714,15 TELOK BLANGAH CRES,0.00640178931096769,0.00232597377742025,0.0070492459021544605,0.006285967473748425
4,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,36,0.058823529411764705,15 TOH YI DR,0.001801101400621611,0.0015632864717320702,0.0016476960187083167,0.00679260555161938
16,0,0,0,0,0,210,0,0,0,210,0,0,0,0,0,0,0,0,49,0.004739336492890996,15 UPP BOON KENG RD,0.002993427668776651,0.0035917014330800615,0.00534624790590675,0.01464192214095395
12,0,0,0,0,0,128,0,0,102,22,2,2,0,0,0,0,0,0,43,0.007751937984496124,150 ANG MO KIO AVE 5,0.00490855433735927,0.0013695139866050459,0.004929562820932688,0.02020181096903335
10,1,0,0,0,0,104,0,0,52,52,0,0,0,0,0,0,0,0,37,0.009523809523809525,150 BEDOK RESERVOIR RD,0.001540037885709047,0.00211830811035262,0.008558043913769372,0.012802024480408137
4,1,0,0,0,0,27,0,0,8,19,0,0,0,0,0,0,0,0,36,0.03571428571428571,150 BISHAN ST 11,0.00429737203699799,0.003701115511753124,0.0047229394157789605,0.020488392020060545
4,1,0,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,38,0.034482758620689655,150 BT BATOK ST 11,0.0013122767076278973,0.0007183915326951915,0.0019902246391010495,0.003869380773258531
16,1,0,0,0,0,105,0,0,0,105,0,0,0,0,0,0,0,0,27,0.009433962264150943,150 JLN TECK WHYE,0.0016309643804917845,0.002798100132144304,0.001426795090325936,0.0072560481976680176
11,1,0,0,0,0,180,0,0,0,0,0,0,0,0,0,180,0,0,52,181.0,150 LOR 1 TOA PAYOH,0.0013898151982700575,0.001208528282692485,0.0021719157675185673,0.022676178291429355
21,0,0,1,0,0,109,0,0,0,0,0,109,0,0,0,0,0,0,29,0.00909090909090909,150 MEI LING ST,0.0007376806859665379,0.0012544812486253178,0.00599137446181169,0.01834176883931355
9,0,0,0,0,0,74,0,0,0,38,36,0,0,0,0,0,0,0,30,0.013333333333333334,150 PASIR RIS ST 13,0.006775906923187118,0.002851015283507646,0.004342023441823051,0.03384028213543129
12,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,36,0.009009009009009009,150 PETIR RD,0.0027408486281164934,0.0025455253005731305,0.0014859119918726918,0.009101148569925811
17,0,0,0,0,0,146,0,0,0,146,0,0,0,0,0,0,0,0,18,0.006802721088435374,150 RIVERVALE CRES,0.0020061250620692656,0.002301115304547113,0.00034569386670237214,0.022939799464275847
11,0,0,1,0,0,120,0,0,0,48,72,0,0,0,0,0,0,0,36,0.008264462809917356,150 SIMEI ST 1,0.003151061918925821,0.0026323055237039983,0.0036088996434931473,0.01739015840434196
4,1,0,0,0,0,12,0,0,8,4,0,0,0,0,0,0,0,0,41,0.07692307692307693,150 SILAT AVE,0.004021034458026289,0.0022823948704169907,0.00429120985541026,0.004588230686883426
11,1,0,1,0,0,111,0,0,74,36,0,1,0,0,0,0,0,0,40,0.008928571428571428,150 TAMPINES ST 12,0.004204658396815302,0.0016069998365313052,0.0014272528418839245,0.022594138967454276
4,0,0,0,0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,39,0.030303030303030304,150 WOODLANDS ST 13,0.0020475097704853356,0.0014871147912412352,0.0017480316866089662,0.028213670835608398
12,1,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,39,0.009009009009009009,150 YISHUN ST 11,0.0013945379229061124,0.002185482048210466,0.0023656582026132804,0.019381153527454325
4,1,0,0,0,0,27,0,0,8,19,0,0,0,0,0,0,0,0,36,0.03571428571428571,150A BISHAN ST 11,0.004897042028707991,0.004237098344301971,0.005975402061951583,0.02152205628711161
20,0,0,0,0,0,266,0,171,95,0,0,0,0,0,0,0,0,0,5,0.003745318352059925,150A CORPORATION DR,0.008090986408718364,0.010309741549633362,0.007673796253424417,0.005761854200369612
12,1,0,0,0,0,122,0,0,99,21,0,2,0,0,0,0,0,0,43,0.008130081300813009,151 ANG MO KIO AVE 5,0.005024556081255116,0.0011798250629511333,0.0048641354182465905,0.020099645389852868
10,1,0,0,0,0,105,0,0,53,52,0,0,0,0,0,0,0,0,37,0.009433962264150943,151 BEDOK RESERVOIR RD,0.0018355954447867786,0.0022285903360139427,0.007923774523481267,0.009864483518221001
4,1,0,0,0,0,34,0,0,16,18,0,0,0,0,0,0,0,0,36,0.02857142857142857,151 BISHAN ST 11,0.005100507586342318,0.004326477931526263,0.005469602855263641,0.021229116179787913
10,1,0,1,0,0,90,0,0,0,90,0,0,0,0,0,0,0,0,27,0.01098901098901099,151 JLN TECK WHYE,0.0013738277384197101,0.0025658792653669347,0.0012577845495474814,0.007109304821504994
10,0,0,1,0,0,196,0,0,0,0,0,0,0,0,196,0,0,0,55,197.0,151 MEI LING ST,0.0008281069790813171,0.0015972155054235296,0.00568036289423825,0.018465197766517866
9,0,0,0,0,0,46,0,0,0,22,24,0,0,0,0,0,0,0,30,0.02127659574468085,151 PASIR RIS ST 13,0.007056778085808208,0.002523672735255016,0.004036468242876903,0.03415814138171013
13,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,35,0.01639344262295082,151 PETIR RD,0.0026116389948086776,0.0024927868018544998,0.0013584459838041215,0.008964540900932197
17,0,0,0,0,0,98,0,0,0,32,66,0,0,0,0,0,0,0,18,0.010101010101010102,151 RIVERVALE CRES,0.001869523610444735,0.0026223071254827313,0.0003189340770091903,0.023272740700678717
4,1,0,0,0,0,89,0,0,70,18,1,0,0,0,0,0,0,0,38,0.011111111111111112,151 SERANGOON NTH AVE 2,0.0038197215473228865,0.0027627622657882705,0.004575181736774836,0.02481325391544462
11,1,0,0,0,0,80,0,0,0,44,36,0,0,0,0,0,0,0,36,0.012345679012345678,151 SIMEI ST 1,0.0027396505186945684,0.003048902221139134,0.00319448735852626,0.0169469207175952
11,0,0,1,0,0,116,0,0,0,0,0,116,0,0,0,0,0,0,40,0.008547008547008548,151 TAMPINES ST 12,0.0037537468964610014,0.001455753103309897,0.000967830374006762,0.023010818077743894
12,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,39,0.009009009009009009,151 WOODLANDS ST 13,0.0019502890078513348,0.0015897686481770095,0.0016485750955770135,0.028230422126232012
12,0,0,1,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,39,0.009009009009009009,151 YISHUN ST 11,0.0012224963399577362,0.002353537585013473,0.002474623309709799,0.01919960073174423
15,1,0,0,0,0,72,0,0,0,0,0,72,0,0,0,0,0,0,33,0.0136986301369863,151 YUNG HO RD,0.008212136626561405,0.010355285726136317,0.00781461140574899,0.006028033102042634
12,0,0,0,0,0,130,0,0,105,22,1,1,0,0,0,0,1,0,43,0.015384615384615385,152 ANG MO KIO AVE 5,0.0050790026916883654,0.0010002495336773026,0.004882942380542583,0.019937823742310623
4,1,0,0,0,0,17,0,0,9,8,0,0,0,0,0,0,0,0,36,0.05555555555555555,152 BISHAN ST 11,0.004548734372676504,0.0037418640139658455,0.004852611721911917,0.020772641730578002
4,1,0,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,38,0.037037037037037035,152 BT BATOK ST 11,0.0013730355351333347,0.0011494747287011885,0.0023328376863263264,0.004365049237074128
21,0,0,0,0,0,80,0,0,0,0,80,0,0,0,0,0,0,0,26,0.012345679012345678,152 GANGSA RD,0.0044309149208071556,0.0017386885061662987,0.003212392065239051,0.01068196926455897
15,0,0,0,0,0,104,0,0,0,104,0,0,0,0,0,0,0,0,27,0.009523809523809525,152 JLN TECK WHYE,0.0009569806231519439,0.0022708897944253613,0.0011809586698501324,0.006780718416672109
40,0,0,0,0,0,229,0,0,0,156,73,0,0,0,0,0,0,0,18,0.004347826086956522,152 LOR 2 TOA PAYOH,0.001619658447363682,0.0017042826542117044,0.0023462997615402025,0.022534284640402052
12,1,0,0,0,0,80,0,0,79,0,0,0,0,0,0,0,1,0,55,0.025,152 MEI LING ST,0.0011857959721791199,0.0022149757319148877,0.004965403290763945,0.018481264711098032
9,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,0,30,0.03225806451612903,152 PASIR RIS ST 13,0.007716127518517774,0.001836039747276793,0.0033604339839732136,0.034846345980147735
17,0,0,1,0,0,96,0,0,0,32,64,0,0,0,0,0,0,0,18,0.010309278350515464,152 RIVERVALE CRES,0.0019065822682170623,0.002556632731404283,0.0005371571945633286,0.02351579961431466
4,1,0,0,0,0,58,0,0,48,10,0,0,0,0,0,0,0,0,38,0.01694915254237288,152 SERANGOON NTH AVE 1,0.004044142968132766,0.002921852089246743,0.004492631937404839,0.024597309754265943
12,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,39,0.009009009009009009,152 WOODLANDS ST 13,0.002096752592759597,0.0012306769564987502,0.0017043850151304096,0.027993428865572767
4,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,39,0.04,152 YISHUN ST 11,0.0030648207977652113,0.0005324062233405696,0.0013620388657442223,0.020822339285089496
13,1,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,34,0.009900990099009901,152 YUNG HO RD,0.008048486063678105,0.010106961345136814,0.007677865235384195,0.006210262266702919
16,1,0,1,0,0,123,0,28,0,41,54,0,0,0,0,0,0,0,2,0.008064516129032258,152A BEDOK STH RD,0.0043650049915814,0.003001906433970872,0.005101039489781712,0.004017827954258778
16,0,0,1,0,0,103,0,45,0,28,30,0,0,0,0,0,0,0,2,0.009615384615384616,152B BEDOK STH RD,0.0043650049915814,0.003001906433970872,0.005101039489781712,0.004017827954258778
16,0,0,1,0,0,176,0,29,0,0,0,0,0,147,0,0,0,0,13,0.005649717514124294,152B BISHAN ST 11,0.004684696634520502,0.004089004536901735,0.005145623581366624,0.02080689492780887
16,0,0,1,0,0,90,0,0,0,30,60,0,0,0,0,0,0,0,2,0.01098901098901099,152C BEDOK STH RD,0.0043650049915814,0.003001906433970872,0.005101039489781712,0.004017827954258778
12,0,0,0,0,0,128,0,0,102,22,1,3,0,0,0,0,0,0,43,0.007751937984496124,153 ANG MO KIO AVE 5,0.005010636607298538,0.0012268111412819574,0.004485123522834977,0.020415813993528778
9,0,0,1,0,0,112,0,0,0,56,56,0,0,0,0,0,0,0,36,0.008849557522123894,153 BISHAN ST 13,0.004347417435976435,0.0033122043458431623,0.004472605287242782,0.020661500715014765
23,0,0,0,0,0,88,0,0,0,0,88,0,0,0,0,0,0,0,25,0.011235955056179775,153 GANGSA RD,0.0046639855892169485,0.0015460383742693406,0.0034548879221266626,0.010888193956940817
29,1,0,1,0,1,126,0,126,0,0,0,0,0,0,0,0,0,0,3,0.007874015748031496,153 JLN TECK WHYE,0.0008078880376410141,0.0023455199840449487,0.0008831004570730852,0.005899326896334533
30,0,0,0,0,0,140,0,0,0,29,111,0,0,0,0,0,0,0,25,0.0070921985815602835,153 LOR 2 TOA PAYOH,0.0010671816941404196,0.0012254620996950878,0.0018356040019683914,0.022331238351601213
12,1,0,0,0,0,80,0,0,80,0,0,0,0,0,0,0,0,0,55,0.012345679012345678,153 MEI LING ST,0.0010893319559205823,0.0021473652783524488,0.004926986845288066,0.01834000805085166
8,0,0,0,0,0,28,0,0,0,0,0,28,0,0,0,0,0,0,29,0.034482758620689655,153 PASIR RIS ST 13,0.007642213654199448,0.0019484596745143463,0.0034446102974469844,0.03474730964001457
17,0,0,1,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,18,0.010309278350515464,153 RIVERVALE CRES,0.0020140151665532366,0.0022342464307819874,0.0009325090235035522,0.023926475602079684
4,1,0,0,0,0,112,0,0,101,11,0,0,0,0,0,0,0,0,37,0.008849557522123894,153 SERANGOON NTH AVE 1,0.00399453801289801,0.0025824205552371676,0.004957445309655696,0.024771531561312427
11,0,0,1,0,0,80,0,0,0,44,36,0,0,0,0,0,0,0,36,0.012345679012345678,153 SIMEI ST 1,0.0022373350898603284,0.003539356942315548,0.0026868989274226158,0.016419587759213573
4,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,32,39,33.0,153 WOODLANDS ST 13,0.001874887757803944,0.0015821886111316431,0.0015745919697479351,0.028157110312723815
12,0,0,0,0,0,113,0,0,67,45,1,0,0,0,0,0,0,0,39,0.008771929824561403,153 YISHUN ST 11,0.00158354545651211,0.001992621462777266,0.002149602935542035,0.01948553727791713
15,1,0,1,0,0,112,0,0,0,112,0,0,0,0,0,0,0,0,34,0.008849557522123894,153 YUNG HO RD,0.007683474876678861,0.009698327779200867,0.007332246535271552,0.006209965486155193
16,0,0,0,0,0,103,0,0,0,75,28,0,0,0,0,0,0,0,2,0.009615384615384616,153A BEDOK STH RD,0.0043650049915814,0.003001906433970872,0.005101039489781712,0.004017827954258778
19,0,0,0,0,0,72,0,0,0,36,36,0,0,0,0,0,0,0,26,0.0136986301369863,153A LOR 1 TOA PAYOH,0.0012459729541812678,0.0012485048001852563,0.002018342575844967,0.02249332418697428
18,0,0,0,0,0,100,0,0,0,32,68,0,0,0,0,0,0,0,2,0.009900990099009901,153B BEDOK STH RD,0.0043650049915814,0.003001906433970872,0.005101039489781712,0.004017827954258778
18,0,0,0,0,0,117,0,0,0,83,34,0,0,0,0,0,0,0,2,0.00847457627118644,153C BEDOK STH RD,0.0043650049915814,0.003001906433970872,0.005101039489781712,0.004017827954258778
12,0,0,1,0,0,128,0,0,101,22,2,2,0,0,0,0,1,0,43,0.015625,154 ANG MO KIO AVE 5,0.004890390868201389,0.0010553658361227296,0.004427833178401464,0.02031694141742116
9,0,0,1,0,0,104,0,0,0,64,40,0,0,0,0,0,0,0,36,0.009523809523809525,154 BISHAN ST 13,0.004033223351347518,0.0027730636669609466,0.003962339530568337,0.02041446194830242
4,1,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,38,0.07142857142857142,154 BT BATOK ST 11,0.0014123843432443117,0.0004775528085725733,0.0018557336926045146,0.003557457455592877
25,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,25,0.010309278350515464,154 GANGSA RD,0.00480398759876724,0.0014567573367662951,0.003603322834024298,0.01098020576218921
11,0,0,1,0,0,144,0,0,103,41,0,0,0,0,0,0,0,0,39,0.006896551724137931,154 HOUGANG ST 11,0.0022913230804284894,0.0029240212829779134,0.0013105504955023494,0.024079748666275973
16,0,0,0,0,0,122,0,0,0,62,60,0,0,0,0,0,0,0,27,0.008130081300813009,154 JLN TECK WHYE,0.0006593950649981627,0.002200146320724173,0.0008303998061362206,0.005999457270166316
30,0,0,0,0,0,140,0,0,0,53,87,0,0,0,0,0,0,0,24,0.0070921985815602835,154 LOR 2 TOA PAYOH,0.0007669802700282777,0.0011493519830590565,0.0015421376435957885,0.022126570560562
16,1,0,0,0,0,140,0,0,140,0,0,0,0,0,0,0,0,0,55,0.0070921985815602835,154 MEI LING ST,0.001132588512392569,0.0022343961955657507,0.004708366837851085,0.0181543417008058
8,0,0,0,0,0,28,0,0,0,0,0,28,0,0,0,0,0,0,29,0.034482758620689655,154 PASIR RIS ST 13,0.0072824440061170885,0.0023615406751741944,0.00383099249731403,0.034347351215215684
17,0,0,1,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,18,0.010309278350515464,154 RIVERVALE CRES,0.0021548266849728713,0.0020028296404296046,0.0012586724382366256,0.02425418605598805
4,1,0,0,0,0,88,0,0,67,20,1,0,0,0,0,0,0,0,37,0.011235955056179775,154 SERANGOON NTH AVE 1,0.003819808707687732,0.002350041736059075,0.004727999631869387,0.02498913558999422
11,0,0,1,0,0,120,0,0,0,48,72,0,0,0,0,0,0,0,36,0.008264462809917356,154 SIMEI ST 1,0.0018397150255471976,0.003919404292177382,0.002283320346910708,0.0160119679697571
10,1,0,0,0,0,90,0,0,0,90,0,0,0,0,0,0,0,0,39,0.01098901098901099,154 WOODLANDS ST 13,0.0020697280799878096,0.0008823113758102152,0.0012948458018957794,0.027622148659888993
12,0,0,0,0,0,88,0,0,0,12,76,0,0,0,0,0,0,0,39,0.011235955056179775,154 YISHUN ST 11,0.0019279511281128433,0.0016497098756267528,0.0018477787414802424,0.019755621889913397
13,1,0,1,0,0,74,0,0,0,0,0,74,0,0,0,0,0,0,33,0.013333333333333334,154 YUNG HO RD,0.00785080882837057,0.00997321913969221,0.007465504466977404,0.005963122415769452
18,0,0,0,0,0,153,0,68,0,85,0,0,0,0,0,0,0,0,2,0.006493506493506494,154A BEDOK STH RD,0.0043650049915814,0.003001906433970872,0.005101039489781712,0.004017827954258778
18,0,0,0,0,0,151,0,68,0,83,0,0,0,0,0,0,0,0,2,0.006578947368421052,154B BEDOK STH RD,0.0043650049915814,0.003001906433970872,0.005101039489781712,0.004017827954258778
11,0,0,0,0,0,155,0,0,130,20,2,3,0,0,0,0,0,0,43,0.00641025641025641,155 ANG MO KIO AVE 4,0.004466943409239326,0.0008677225551191995,0.004104507038629949,0.02031044016902617
4,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,38,0.1111111111111111,155 BEDOK STH AVE 3,0.005925625935906801,0.0016117832264256466,0.006658871219024988,0.003224013618361476
22,0,0,0,0,0,114,0,0,0,12,102,0,0,0,0,0,0,0,36,0.008695652173913044,155 BISHAN ST 13,0.0044132421667538845,0.003177110290993772,0.004403691769985036,0.020763075798063607
25,0,0,0,0,0,96,0,0,0,0,0,96,0,0,0,0,0,0,25,0.010309278350515464,155 GANGSA RD,0.004309632258543228,0.0018937692659544566,0.0031050570411768163,0.010533894571091256
13,0,0,0,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,39,0.010309278350515464,155 HOUGANG ST 11,0.002566831000144209,0.003340108008737585,0.0008858516607069321,0.02403954809187552
16,0,0,0,0,0,107,0,0,0,47,60,0,0,0,0,0,0,0,27,0.009259259259259259,155 JLN TECK WHYE,0.000988200039379583,0.002392434723011795,0.0013766600673659343,0.006610000842072893
30,0,0,0,0,0,140,0,0,0,140,0,0,0,0,0,0,0,0,25,0.0070921985815602835,155 LOR 1 TOA PAYOH,0.0005097441207858568,0.0008832143888414632,0.0012745905786728776,0.02207127266591616
12,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,144,0,0,54,145.0,155 MEI LING ST,0.001611555494328829,0.0027217605597732617,0.004050042619132331,0.01781514022410202
9,0,0,0,0,0,46,0,0,0,0,0,46,0,0,0,0,0,0,30,0.02127659574468085,155 PASIR RIS ST 13,0.007470868304392828,0.002197466639939176,0.003647164092493552,0.0345274156690823
17,0,0,0,0,0,98,0,0,0,32,66,0,0,0,0,0,0,0,18,0.010101010101010102,155 RIVERVALE CRES,0.002337643524666577,0.001797669754987961,0.0015951421185154014,0.024589926356107586
11,0,0,1,0,0,120,0,0,0,68,52,0,0,0,0,0,0,0,35,0.008264462809917356,155 SIMEI RD,0.0026032638931554417,0.0035924263079655954,0.003034405357613797,0.016529384805849173
12,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,39,0.009009009009009009,155 WOODLANDS ST 13,0.002109711009997915,0.0009046006405974056,0.0013926649360189384,0.027739797334903164
12,0,0,0,0,0,88,0,0,0,12,76,0,0,0,0,0,0,0,39,0.011235955056179775,155 YISHUN ST 11,0.0023007650960435487,0.0012787416487069975,0.0015543335694427308,0.02006009979046852
20,0,0,0,0,0,76,0,0,0,76,0,0,0,0,0,0,0,0,29,0.012987012987012988,155 YUNG LOH RD,0.0073284405207563385,0.00940700837446997,0.006966242243506578,0.005938708362779448
11,0,0,0,0,0,155,0,0,130,20,5,0,0,0,0,0,0,0,43,0.00641025641025641,156 ANG MO KIO AVE 4,0.004086076407243141,0.001033383416614038,0.003746960899452371,0.020482027996305902
12,0,0,0,0,0,88,0,0,0,48,40,0,0,0,0,0,0,0,38,0.011235955056179775,156 BEDOK STH AVE 3,0.00686140338278098,0.0005805014801691754,0.007611507886774264,0.003526855254190332
22,0,0,0,0,0,114,0,0,0,12,102,0,0,0,0,0,0,0,36,0.008695652173913044,156 BISHAN ST 13,0.0050939389382573495,0.004089498413347392,0.005303057313827083,0.02131231412064662
11,0,0,0,0,0,80,0,0,0,12,68,0,0,0,0,0,0,0,39,0.012345679012345678,156 HOUGANG ST 11,0.0023698173581921615,0.00327127111815651,0.0009683000097642838,0.023907639661832777
21,0,0,0,0,0,80,0,0,0,0,80,0,0,0,0,0,0,0,27,0.012345679012345678,156 JLN TECK WHYE,0.001128954898579095,0.0025167168586440716,0.0014386979805973154,0.006667099386419985
18,0,0,0,0,0,120,0,0,0,88,32,0,0,0,0,0,0,0,26,0.008264462809917356,156 LOR 1 TOA PAYOH,0.0005602551568022016,0.0008144888980305873,0.0012273822577884442,0.022073749918210542
12,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,144,0,0,54,145.0,156 MEI LING ST,0.0016307035965130905,0.002745580843147108,0.0040639637816789215,0.017918673889903723
9,1,0,0,0,0,28,0,0,0,0,0,28,0,0,0,0,0,0,30,0.034482758620689655,156 PASIR RIS ST 13,0.008078921445254055,0.001527940666669937,0.0030037059224255224,0.035186453377550046
